0.0055,6.90967622344105047586756572006862890997537273427376057809963333887777615116918246e-17,6.90967622344105047586756572006862890997537273427376057809963333887777615116918246e-17,6.90967622344105047586756572006862890997537273427376057809963333887777615116918246e-17
0.00055,7.613882810467979495244894108793888199418873670630222593875747127976442018777285792e-17,7.613882810467979495244894108793888199418873670630222593875747127976442018777285792e-17,1.45265658468663048002335392049357452488881093791069069757755536256853501084389503928e-16
0.000055,7.79001696760633612777579091251177946254880426672851888330612069719982010442533429e-17,7.79001696760633612777579091251177946254880426672851888330612069719982010442533429e-17,1.6841197530480151492054886384562154441284699208364132537544586896774973331793870191257e-14
5.500000000000001e-6,7.8380858805787868839948202928809445838849963510725908972396232927444314745245336677e-17,7.8380858805787868839948202928809445838849963510725908972396232927444314745245336677e-17,1.613603802630175678719062547360771518671285860134632712943506543830582535450905304088357e-12
5.5e-7,7.8177275003389272303143494514893781234683804343483194592064295548579942261135356163e-17,7.8177275003389272303143494514893781234683804343483194592064295548579942261135356163e-17,1.11285524526677791543455663756375604155632282521679116657696982866851358373346171751976326e-10
5.4999999999999996e-8,7.8209457677943260993699060037559199783346760995692495429434254327048861896641060905e-17,7.8209457677943260993699060037559199783346760995692495429434254327048861896641060905e-17,1.450218909038203102391841969720257166634966386983606228381498268288907584464118775793178227e-9
5.5000000000000004e-9,7.8205818265021327830028879311222272284543048972966574913209142521918174115114590466e-17,7.8205818265021327830028879311222272284543048972966574913209142521918174115114590466e-17,2.074871396805762538027404307559939533879772337328910993444646674722742493364350070093448906e-9
5.500000000000001e-10,1.97879648597045760102468972206212827256993498722619166490475838524606117247606529158e-16,1.97879648597045760102468972206212827256993498722619166490475838524606117247606529158e-16,2.074871315465179633574081509966278510917096294681216667053621049966174872304248711014196225e-9
5.5000000000000004e-11,6.91503714695044086993797139025246025245748773249744456855948502620961528642942259891e-16,6.91503714695044086993797139025246025245748773249744456855948502620961528642942259891e-16,2.074871366859196830180383303284086837514129194457388110465871177768273209179436594396995189e-9
5.4999999999999996e-12,1.813272861956207877367267790320889104199897777553338932845051645966502531744068425241e-15,1.813272861956207877367267790320889104199897777553338932845051645966502531744068425241e-15,2.074871370510081087648483480641653955729359503614354291140722608462321844251704944595706617e-9
5.5e-13,2.882826590063193219394256993494233353695990902175345356812219401299233923125770617417e-15,2.882826590063193219394256993494233353695990902175345356812219401299233923125770617417e-15,2.07487138920141078563081089285886173735889733874285728793767088095412875351926634917099488e-9
5.5e-14,3.124307068618941392289904248881951380032529817012319193833385914207545784538945953289e-15,3.124307068618941392289904248881951380032529817012319193833385914207545784538945953289e-15,2.074871378321626541923146630477891555749954839399679135612368558786317537436194798104877458e-9
5.5e-15,3.173953303429687078286812554652222718398763434945617358222057680949183438737522225244e-15,3.173953303429687078286812554652222718398763434945617358222057680949183438737522225244e-15,2.074871331421252243148632778154335556915290435697822729097741819295886974425541602910335361e-9
