pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
5634070352668808,-54,-8373116910149708,-54,7461010624047022,-53,5387990551286401,-54,-7691811599172096,-54,7686418961397381,-53,7601567080106254,-53
-6254706508305926,-55,5078880702410148,-53,7272518451762581,-53,-6493416233731581,-56,5663265895957981,-53,6956884231215027,-53,7423285906990862,-53
-4719259806817079,-53,4774951064147606,-56,7648658237027709,-53,5461131410106110,-54,-4546516992771941,-53,7280304429035285,-53,7772939397972515,-53
-6729070526421619,-54,7326285650914122,-54,7509389157416208,-53,5800098371045296,-54,7042660924984955,-54,7766568412759822,-53,7733157548781728,-53
6540961217258773,-55,-4936453624918279,-53,7354390061098381,-53,-8884624935656974,-55,-4635211464391703,-53,7396682910570271,-53,7384867669357684,-53
-4921296950953338,-53,-4709415026601462,-55,7451463806987546,-53,7596077379306301,-54,5961811887550098,-54,7603863510142133,-53,7523640370840301,-53
-7306904861629254,-57,-5543522043907549,-53,7084521417970958,-53,7295941963032866,-54,8298526509128457,-54,7113758540809758,-53,7093998368325716,-53
7762348317224666,-56,5522928274553985,-53,7048789409228106,-53,8694929202123727,-54,-6102865134133498,-54,7274472437624953,-53,7150335485535187,-53
-7015036790352241,-54,8683039482314969,-54,7069523283733329,-53,-7539879388721867,-54,-6066345096862705,-54,7597174304103528,-53,7241034785065397,-53
-7635462405723977,-54,-8581505788059760,-54,6938588219492121,-53,-5229707580823281,-54,-7470049201064585,-54,7767996479324327,-53,7465311297644400,-53
-4893321865236909,-54,-4783425275469873,-53,7229269072970050,-53,7651955025817587,-56,-5313645042727960,-53,7209711039904375,-53,7247840814992474,-53
4936968754301005,-53,6752227636828250,-57,7521827033747662,-53,-4621193395174115,-54,-8883841405790106,-54,7487330751669702,-53,7555355522596468,-53
-4659868293590850,-53,-4514147242036104,-57,7702964766419568,-53,-5455011705509518,-53,6914468757055917,-55,6955887313660416,-53,7717897105882428,-53
5198059436283439,-53,-5363080724726409,-56,7325325954644267,-53,-5307270208489584,-53,5121707172087982,-56,7249320530616194,-53,7377667940119536,-53
8126186363217788,-54,-4585455978773926,-54,7704823851253941,-53,-5067548914338289,-53,-8800270303240438,-55,7114020598597149,-53,8215929260015768,-53
8930130781326382,-54,-5151603049994179,-54,7386343884191361,-53,7992025534489059,-54,4599423396310729,-54,7737754615131755,-53,7483937167848818,-53
6335403768419768,-54,-4832808571946844,-53,6909360642946418,-53,5404560328869472,-54,-8354496744663996,-54,7508522914885386,-53,7067976969688873,-53
-5008004404536017,-53,-6903730734349951,-55,7284963052101159,-53,-7641644546377441,-54,8157212960823982,-54,7063704746749610,-53,7317364508474532,-53
-5819478072952310,-55,-4863336716673053,-53,7440493873377503,-53,-4964604454812162,-53,8848306227380708,-55,7182552354735877,-53,7635525181636275,-53
8416676915363801,-54,-6441131359122510,-54,7283370273701204,-53,7745148722674259,-54,-6280946423789004,-54,7501348827770512,-53,7431607804213622,-53
5184185092904858,-53,-5618098552674581,-56,7332168231314939,-53,4824319403874125,-56,-5616315123797407,-53,7015909470131662,-53,7462409959260787,-53
6472549441103408,-63,4938005059565076,-53,7532974478463571,-53,5276975516086693,-53,-4660249809374541,-55,7205955682584184,-53,7725413621503716,-53
-5107357051897782,-53,7759078459935543,-56,7355533007147273,-53,-4619606358706357,-55,4745961439274916,-53,7567806204553916,-53,7436931759963185,-53
6992601622239022,-54,-6695646581034719,-54,7595893513487485,-53,4737240849569209,-53,6212829893708908,-54,7002740443978966,-53,7805897379324215,-53
4985994833001448,-53,8554902930103495,-56,7424685649921312,-53,-7844950179583906,-55,8201890918999611,-54,7775952163259816,-53,7502407821038772,-53
4601113812293222,-53,6446718592630642,-54,7040550045826591,-53,-4701126009060280,-57,4515758936025260,-53,7787889908904516,-53,7441888380512294,-53
8484057896712244,-54,6129001499859920,-54,7331007022885331,-53,-5255125979476324,-53,8225487378824268,-56,7242659943937361,-53,7405319296362829,-53
-7957173587616340,-54,4952360822341638,-54,7692139891478562,-53,5497456361707559,-53,4658062386522416,-55,7039283727122514,-53,8333620008928490,-53
-4670361499995334,-53,5129347272517834,-54,7262218050530188,-53,-7603494208530293,-54,8570468217774817,-54,6950764418525936,-53,7267396892079956,-53
8243734303402650,-57,-5483067952457959,-53,7127421609044948,-53,-5672998940891347,-71,-4579456605835691,-53,7756172742365026,-53,7340822143054079,-53
-5495027412656901,-54,8782062312504672,-54,7368829773645559,-53,5306840214349596,-54,4898234284826058,-53,7077874048074162,-53,7503673488741067,-53
8776331043669521,-54,-6429229878796842,-55,7700013276964947,-53,-8254598779607433,-54,-5736230029293293,-54,7474553794327192,-53,7876693303700179,-53
4909702176293651,-53,6431557953475673,-55,7378289391715183,-53,4901262639540716,-53,-7498733541021604,-58,7553300593932624,-53,7425063329137244,-53
6491296736499542,-54,-7430289431194711,-54,7536120011415246,-53,4718511801621563,-53,-8564853261486117,-56,7597307824294315,-53,7570032893887922,-53
7621722128556852,-56,5447338044297460,-53,7109745443231714,-53,-5002854291618108,-53,-4675622368806577,-54,7115878457191625,-53,7112518234275031,-53
-7682734421802009,-55,-8236371034407067,-54,7776963478649968,-53,5332809120898519,-53,7895150860447636,-55,6985338026920498,-53,8163148223108225,-53
4613451904532144,-53,-5512205042707156,-56,7705254286518531,-53,-4836035438217495,-53,-5291798572575895,-55,7482793856349140,-53,7895371991838008,-53
-4803964908344999,-53,5199807692212230,-56,7591382668752391,-53,-7721785494416182,-54,-6150159907305784,-54,7534389748865184,-53,7632115333799954,-53
-5007988525912507,-53,5681590700156102,-55,7350657098768727,-53,6026768413086057,-54,7031390301888393,-54,7725868342393054,-53,7436662766025150,-53
7695750788981868,-54,-5270773282992768,-54,7705727130706117,-53,-9002566929401049,-55,8877940019318641,-54,7507316128987457,-53,7808843548999584,-53
-8776332516533863,-55,5357801755712662,-53,6899970868311032,-53,7908731963251002,-54,-6942719857570450,-54,7310423267006768,-53,7179029021414725,-53
