pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
8203837205905513,-55,-6096097824226152,-54,8223904315327392,-53,7549173968883332,-55,-5388541734187081,-54,8385026307863237,-53,8324374140579862,-53
-4673307146058484,-55,7589538997244012,-54,8084823769683987,-53,-5023645100696068,-56,8762795098326508,-54,7844658414999063,-53,8199542380666753,-53
-6659770066585952,-54,6738360986290059,-57,8358477062897293,-53,8152741562654069,-55,-6787344099373098,-54,8090638339900553,-53,8448844819976905,-53
-4862667012287857,-54,5294236019286124,-54,8258996430531491,-53,7994484601935900,-55,4853576674019497,-54,8440725696218202,-53,8417116747788107,-53
4835260834385871,-55,-7298328206059201,-54,8145674039343382,-53,-6529455990145765,-55,-6812985237069379,-54,8176847450822487,-53,8168138617517470,-53
-7176219106146806,-54,-6867253577560579,-56,8216948715427200,-53,5403303197919283,-54,8481608501027271,-55,8326740771733672,-53,8268946279717015,-53
-5579828309636102,-57,-8466485282467494,-54,7942775086646900,-53,5553816706635255,-54,6317004082594777,-54,7965066432052007,-53,7950000625729857,-53
5950053454080738,-56,8466952812135445,-54,7915436938805831,-53,6494963665871414,-54,-4558736061269945,-54,8086283543153707,-53,7992309366675810,-53
-5365515729743206,-54,6641303006196056,-54,7931312769526180,-53,-5369620616646702,-54,-8640449009975328,-55,8321979757218434,-53,8058297990805512,-53
-5917640467423682,-54,-6650843553991401,-54,7830491124078160,-53,-7206076003524105,-55,-5146534625599644,-54,8441709722618238,-53,8218650920933912,-53
-7351335964804280,-55,-7186236105237891,-54,8052422448886823,-53,5761337786791673,-56,-8001537872864294,-54,8037713947528869,-53,8066389215986517,-53
7121119035614458,-54,4869730714371060,-57,8267975594988621,-53,-6701989827562688,-55,-6441995566931061,-54,8243028567551474,-53,8292222733545376,-53
-6507827162300361,-54,-6304317672830183,-58,8396598829857707,-53,-8441380508517734,-54,5349911690713311,-55,7843887110263569,-53,8407646250699548,-53
7715016589341500,-54,-7959942988036607,-57,8124147060865640,-53,-7953739434542258,-54,7675645427220015,-57,8067465950765075,-53,8163181141387448,-53
5672295680128868,-54,-6401542120065537,-55,8397896760452507,-53,-7714816946790724,-54,-6698748805332819,-55,7965265912803860,-53,8772166816069295,-53
6572436592318443,-54,-7582998552648758,-55,8169243602317352,-53,5541481627624159,-54,6378262966836248,-55,8420807197213963,-53,8239107482708640,-53
4923712613011714,-54,-7511868664339622,-54,7807807581719220,-53,7812128775650561,-55,-6038086398669269,-54,8258370409753897,-53,7927085153249680,-53
-7471868548268739,-54,-5150132105812793,-55,8094114665591726,-53,-5848378081094739,-54,6242957938356394,-54,7926861037934723,-53,8118607581738789,-53
-8499760433439394,-56,-7103248174608154,-54,8208944033251724,-53,-7499834969170239,-54,6683396136193031,-55,8017232738222678,-53,8353898226257954,-53
6280048674914752,-54,-4806008221958790,-54,8092926344493577,-53,5604025437735701,-54,-4544597501262084,-54,8253182508934968,-53,8201909442246534,-53
7687462971247623,-54,-8330899421707496,-57,8129222456949222,-53,7421018113629311,-57,-8639306972934058,-54,7890190687564936,-53,8227660554164563,-53
4659627148740240,-63,7109798896257976,-54,8276007952026313,-53,7949862078661271,-54,-7020753293945439,-56,8034885819627236,-53,8417899907814704,-53
-7549831234773788,-54,5734838225977849,-56,8146518871464015,-53,-6613091393403131,-56,6793972107242717,-54,8301011768955348,-53,8205761061850494,-53
7299261364000009,-54,6261987278563309,-56,8197386121595986,-53,-5395506393144902,-55,5640998843371456,-54,8447186120210264,-53,8252657539451665,-53
7059801761749409,-54,4945819331414533,-54,7909118533127332,-53,-6449621001925014,-58,6195310148523531,-54,8455385785902850,-53,8202476348431506,-53
6291338518349507,-54,4544950504172456,-54,8128361431133908,-53,-7882032993832527,-54,6168602157536346,-56,8062472965170791,-53,8183782863964160,-53
-5568229502148682,-54,6931074541132054,-55,8389031906247370,-53,8436226911320439,-54,7148118816096264,-56,7908146969993590,-53,8861537401684098,-53
-6988071529422124,-54,7674833230711736,-55,8077122688159091,-53,-5885953137568668,-54,6634498943952639,-54,7839922402094673,-53,8081066847323915,-53
6265840631949468,-57,-8335064838290677,-54,7975459210027920,-53,-7836701622979721,-72,-6326078215286787,-54,8433553344700070,-53,8130938107456359,-53
-8108162748110908,-55,6479166084761178,-54,8156337792125886,-53,8110769445067152,-55,7486271937248566,-54,7937697098217981,-53,8257667035190969,-53
