pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
4522222272708881,-53,-6720735349912345,-53,7876765957488134,-54,4538026532812713,-53,-6478416172074711,-53,8617674281033218,-54,8338769490482641,-54
-4848292378757936,-54,7873718317371602,-53,7282228649476210,-54,-4785725285352604,-55,8347789151469797,-53,6328540681873159,-54,7737772119090847,-54
-7881103230994900,-53,7974106915058187,-56,8491010086540650,-54,8477844307968388,-54,-7057999581721149,-53,7306386053718424,-54,8890697688210002,-54
-5453641029794311,-53,5937659869210166,-53,8032840894807227,-54,4980214133616011,-53,6047131830033813,-53,8890287335768155,-54,8778894111733931,-54
5144938555383039,-54,-7765754829638408,-53,7537928669306361,-54,-7043548809856998,-54,-7349401562788088,-53,7671516179813535,-54,7634196191225858,-54
-7885449450270953,-53,-7545948660021100,-55,7846143398663720,-54,6279976133299788,-53,4928864530400126,-53,8342141840260273,-54,8081048470325488,-54
-5490624148826632,-56,-8331132423433468,-53,6708449838435792,-54,5507782365504969,-53,6264643852464721,-53,6796531241924853,-54,6737000633007667,-54
5800563589002321,-55,8254228062134522,-53,6601348011125888,-54,6742112001262340,-53,-4732206474191537,-53,7288288156394669,-54,6910436722427653,-54
-5258969284910242,-53,6509422445219203,-53,6663422515390659,-54,-6224455592687928,-53,-5007997305875067,-53,8320037012804866,-54,7201900465041236,-54
-5612383674574279,-53,-6307765061100396,-53,6274675398118988,-54,-8984097934780950,-54,-6416386821137660,-53,8895193005371789,-54,7938858367219970,-54
-7529780568670189,-54,-7360673113861290,-53,7148630882177490,-54,5867936578600943,-55,-8149585826556388,-53,7088539141330246,-54,7205692259717135,-54
8022788401746478,-53,5486331417785887,-56,8073213683225780,-54,-7457310620191618,-54,-7168014752713079,-53,7961490437848598,-54,8181802532839069,-54
-7880006745252783,-53,-7633587147781313,-57,8673524881119756,-54,-8039639843182701,-53,5095299654217371,-54,6325601936558766,-54,8720454396006514,-54
8134229058430326,-53,-8392464074048417,-56,7446726349963480,-54,-8194803376338777,-53,7908280825669495,-56,7210446418212248,-54,7609443168058627,-54
6873852925754923,-53,-7757574977183871,-54,8679813820132280,-54,-7651410079683633,-53,-6643692842474204,-54,6797322579026729,-54,5154180909869879,-53
7065893682065068,-53,-8152328411489278,-54,7638761746818868,-54,6813875641686606,-53,7842792521290102,-54,8791675271809267,-54,7958947235679171,-54
4637142640462264,-53,-7074662806457892,-53,6188923241254389,-54,8758814758225451,-54,-6769791151541866,-53,8030032923191573,-54,6676320510000631,-54
-7780767190172994,-53,-5363046559919682,-54,7320856028079655,-54,-5723542331971492,-53,6109699739215863,-53,6645982451184364,-54,7419685704663193,-54
-4652361785435825,-54,-7775955715175720,-53,7811026458689494,-54,-7579852008466876,-53,6754702448060306,-54,7005420944922403,-54,8420150178352365,-54
6536524969549155,-53,-5002284914156116,-53,7315907428247910,-54,6266903990842106,-53,-5082160410202911,-53,8006796700089281,-54,7785750527962771,-54
8122539609568315,-53,-8802391736940860,-56,7468153958927309,-54,7174035606424645,-56,-8351778002648001,-53,6503314251689367,-54,7865494384189432,-54
5271178292944786,-62,8042921979130883,-53,8109485423782090,-54,8088244734640341,-53,-7142963022639698,-55,7077023521437416,-54,8717053203409313,-54
-8036295233620387,-53,6104355404494107,-55,7541525084801722,-54,-7579422360419409,-55,7786734076754070,-53,8223365035111115,-54,7802984949981626,-54
5771054621096013,-53,-5525975056238561,-53,8315808235586548,-54,7030564250298226,-53,4610246885364303,-53,6464187000087162,-54,8971368558055161,-54
7947796390133182,-53,6818361119809507,-55,7760552282688268,-54,-6751823166177794,-54,7059027252650069,-53,8922554263016060,-54,8017659958269150,-54
6867843503372655,-53,4811340928600407,-53,6576735511350070,-54,-8116528020358458,-57,7796490429483221,-53,8963713372080408,-54,7858596371296284,-54
6644982019683505,-53,4800427491302839,-53,7464515596723887,-54,-8105018073904719,-53,6343113764771184,-55,7189889337599757,-54,7695514764043876,-54
-6710861785261000,-53,8353370357836326,-54,8636960907619204,-54,8204175393078489,-53,6951498710771316,-55,6572955541868863,-54,5332500445291778,-53
-7227444822402644,-53,7937731241382745,-54,7250320113933173,-54,-5598835890209867,-53,6310867574508979,-53,6310507284241334,-54,7265947293170392,-54
6236892263721370,-56,-8296556593297404,-53,6837833857732357,-54,-4858553789321536,-70,-7844012127321380,-53,8854628656170234,-54,7522341708558582,-54
-8667495789117297,-54,6926124511960888,-53,7583420559570652,-54,7967136734121116,-54,7353698382974969,-53,6688480117872068,-54,7998181581065792,-54
7415391745269754,-53,-5432253858069829,-54,8663546198679437,-54,-6643358897680902,-53,-4616558093458576,-53,7920306140783395,-54,4622990997481426,-53
7757851741458332,-53,5081272883575126,-54,7613288709308125,-54,8016959090427214,-53,-6132811527318806,-57,8175839018650002,-54,7763637330610814,-54
5289890376210446,-53,-6055094713746008,-53,8119735520285850,-54,7790845500221192,-53,-7070815046957429,-55,8320477923057646,-54,8230995478636336,-54
5750043697194787,-55,8219253145098007,-53,6784416996006397,-54,-7555966293322976,-53,-7061737752026908,-54,6802933711031797,-54,6792788570229070,-54
-6613889372532503,-54,-7090502399524867,-53,8926036293655585,-54,7893859550164268,-53,5843375471240516,-54,6412600281450024,-54,5076092576133469,-53
7805731355133470,-53,-4663188500514722,-55,8681270296249180,-54,-7796929292071730,-53,-8531736341756054,-55,7946854526468430,-54,4654455994364160,-53
-7921774733886358,-53,8574522500295619,-56,8300924145172685,-54,-6290385471307873,-53,-5010094693139551,-53,8114096426033011,-54,8434449343045987,-54
-7872905211825567,-53,8931854536661157,-55,7526187706591391,-54,5123598431001064,-53,5977667938971633,-53,8751197299533534,-54,7806983576189573,-54
