pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
5028371316473200,-53,-7472952637258003,-53,5099467949348642,-62,5167679467973245,-53,-7377298919551729,-53,7019863105162272,-62,6296956651441009,-62
-5300701615682033,-54,8608439455751038,-53,7178718526585097,-63,-5111527595154701,-55,8916089424704005,-53,4862883752007346,-64,4723163479183912,-62
-8936003384125519,-53,4520727891121870,-55,6688254765388503,-62,4637480088068282,-53,-7721616800879835,-53,7300462710435513,-63,7713272202974720,-62
-6092927290225204,-53,6633683746242117,-53,5500259432998429,-62,5726086759999642,-53,6952793711058293,-53,7738537982919108,-62,7447757064074903,-62
5664701917507249,-54,-8550284090043670,-53,8471432628802909,-63,-7784715954443736,-54,-8122752485421013,-53,4575239297286142,-62,8960775323684092,-63
-8759996507072076,-53,-8382842895791906,-55,5021052752699366,-62,7085479504007075,-53,5561067091162210,-53,6300315408296425,-62,5626912087297200,-62
-5916143194811446,-56,-8976788622929504,-53,8618744409959680,-64,5947299524662695,-53,6764558025983042,-53,4747171889041216,-63,8902562068356103,-64
6234226064631126,-55,8871331714375611,-53,7556554499060110,-64,7372438304511257,-53,-5174624845842626,-53,7209248724492145,-63,5322042829417969,-63
7364301892985693,-53,-5186192347358106,-53,5245933566798090,-62,8845625384894197,-53,-6793574733666640,-55,6096319290768788,-64,7676825241638497,-62
-5660442066832007,-53,7006355550587346,-53,8171853410813594,-64,-7017769971924340,-53,-5646272607990648,-53,6242874141281425,-62,6816265421721157,-63
-5987323187503303,-53,-6729160050611532,-53,8665964577163504,-65,-5165728539711217,-53,-7378662335248885,-53,7751534568401200,-62,5318001694332320,-62
8974464503112673,-53,6137128900285205,-56,5604247195807044,-62,-8313246254930496,-54,-7990745569445969,-53,5316799092211965,-62,5883630942560307,-62
-8990724527914191,-53,-8709571124018924,-57,7166538742287928,-62,-8586400737022991,-53,5441821469580326,-54,4833957433321055,-64,7285626282152982,-62
8933209946800560,-53,-4608404988715861,-55,8009306115282419,-63,-8942369428612649,-53,8629709029082987,-56,6817426936218272,-63,8830107044645151,-63
7802052019025156,-53,-9001676674538781,-54,8983742795684891,-63,7806694881285063,-53,8985530621715479,-54,7477771439564265,-62,5321111270411954,-62
4937685494104869,-53,-7533186408871835,-53,6981369405938519,-65,4892345569969694,-53,-7562703097188477,-53,5493031804856436,-62,8383280018384532,-64
7152948042932861,-53,-5474022397771625,-53,7348468595929603,-63,6995904573568770,-53,-5673345133307383,-53,5433246531776309,-62,4870460370729928,-62
-8849052002685148,-53,6721723984362038,-55,8489680037317997,-63,-8518788447388815,-55,8751793625110873,-53,5992147219638791,-62,4914866327602543,-62
8806917752989249,-53,7555395564346580,-55,4802257873135266,-62,-7772128532504500,-54,8125755928691889,-53,7824065185540471,-62,5470871065968767,-62
7377040973919175,-53,5168064641011321,-53,7312837863010760,-64,-4678567675017957,-56,8988180170258593,-53,7933308239718304,-62,5106784978831674,-62
7301282145961445,-53,5274547836459199,-53,8099352899156045,-63,-8839593962871414,-53,6918004331341986,-55,6714086560385186,-63,4632278003764874,-62
-7647082492807522,-53,4759367296138039,-53,7070481885670049,-62,8811672974180915,-53,7466238882634656,-55,7275420482784858,-64,6115299413540797,-61
-7895120556018973,-53,8671023664925266,-54,7018032379965616,-63,-5977598865957763,-53,6737799713429437,-53,4685409251678546,-64,7095773588106426,-63
6741415188971407,-56,-8967692605426519,-53,4952785891450771,-63,-5579020180167988,-70,-9007186880999719,-53,7644136706256669,-62,8460689797075469,-63
8457686078961841,-53,-6195801841769399,-54,7140311753057698,-62,-7396613285877975,-53,-5140004545144080,-53,5211085551764994,-62,8652138768869471,-62
8559856683727046,-53,5606573714456588,-54,8854181146063703,-63,8996914742289701,-53,-6882457777251612,-57,5869169544748390,-62,4812504253562629,-62
5925998578977885,-53,-6783218576816845,-53,5724235233771505,-62,8783924383224898,-53,-7972113514313625,-55,6244019478961932,-62,6012321720097307,-62
6207058884295673,-55,8872521835172321,-53,4686903759586166,-63,-8160203575253941,-53,-7626452450233627,-54,4779031243092387,-63,4728555427555485,-63
-7614316968559852,-54,-8163023252329312,-53,7833300709310541,-62,8447173815907869,-53,6252962567107496,-54,5691095104795052,-64,5480298731610549,-61
8908381759845772,-53,-5321918150999138,-55,7186902307814787,-62,-8687973432202406,-53,-4753377636956671,-54,5279215883498305,-62,8817237038283509,-62
-8665397180645774,-53,4915470530730213,-54,8411874462944967,-63,5861722958514005,-53,6838832876564256,-53,7370998186203828,-62,4931430360861402,-62
7431330161145623,-53,-5089673190371937,-53,7191109958840301,-62,-8146371283552998,-54,8033597105986198,-53,5482965965801584,-62,8078851510296257,-62
-6826853297459317,-54,8335355688543589,-53,6442336055793903,-65,6769019751830005,-53,-5942217799982010,-53,7773739612583269,-63,5800786883053012,-63
-8958297674347418,-53,7498167380368549,-56,8218206910287663,-63,4640932855518073,-55,8932151768342085,-53,6518532596673493,-62,6230118157013013,-62
8687224615940708,-53,-4758878339623694,-54,6154569307701855,-63,-8612281507855882,-55,-8746076741016514,-53,8444536113067658,-63,6506524160940509,-63
-5463854602146907,-53,-7160711524134631,-53,6096226644912928,-62,7002603518953410,-54,8298825406676315,-53,4722982370346487,-63,4556162648821882,-61
