pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
5994942901314800,-77,-8909430418916111,-77,9007199254740969,-53,8598208164889666,-79,-6137334194007115,-78,9007199254740989,-53,9007199254740982,-53
-4777627355947595,-77,7758956986776725,-76,9007199254740940,-53,-7059303487385353,-78,6156807333811109,-75,9007199254740870,-53,9007199254740973,-53
-6277028781062290,-77,6834124521136014,-77,9007199254740975,-53,5747041948018431,-80,6978238156030532,-80,4503599627370496,-52,9007199254740990,-53
8731397412995935,-78,-6589572538093932,-76,9007199254740954,-53,-5465366116048139,-77,-5702689277638263,-76,9007199254740960,-53,9007199254740959,-53
-5360770028008038,-76,-5129966993592045,-78,9007199254740968,-53,5008135577186969,-77,7861310707517446,-78,9007199254740984,-53,9007199254740976,-53
-7047791458520955,-79,-5346940743178463,-75,9007199254740901,-53,6821788083996099,-76,7759215950666032,-76,9007199254740908,-53,9007199254740903,-53
7761307104682438,-78,5522187449489935,-75,9007199254740893,-53,6622179017164202,-76,-4648026970244991,-76,9007199254740940,-53,9007199254740914,-53
-6870993760440132,-76,8504746573345590,-76,9007199254740898,-53,-5123222470557422,-77,-8243960920884516,-78,9007199254740983,-53,9007199254740926,-53
-8429133897715882,-76,-4736757087386966,-75,9007199254740865,-53,-4967528119890276,-80,-7095555323078041,-80,4503599627370496,-52,9007199254740946,-53
-7950797219692661,-77,-7772234369253401,-76,9007199254740932,-53,6380794690549440,-78,-8861860259687098,-76,9007199254740928,-53,9007199254740936,-53
8868401165917801,-77,6064598180292544,-80,9007199254740976,-53,-4590466397365203,-77,-8824771431420390,-77,9007199254740972,-53,9007199254740980,-53
7301870134576252,-76,-7533680492349413,-79,9007199254740949,-53,-8386423306353983,-76,8093200969419475,-79,9007199254740936,-53,9007199254740959,-53
5608997689829645,-76,-6471423613808467,-77,9007199254740959,-53,7209162272643602,-79,8297768689928853,-80,9007199254740991,-53,9007199254740968,-53
7161566115705151,-76,-5463026411208005,-75,9007199254740857,-53,5054464003921681,-77,-7813309593607255,-77,9007199254740975,-53,9007199254740888,-53
