pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
4616136375583521,-70,-6860306514924280,-70,9007199254520068,-53,4849778226394497,-71,-6923468046224971,-71,9007199254683271,-53,9007199254621836,-53
-6736740617301191,-71,5470296947253683,-69,9007199254317571,-53,-4665826074787226,-71,8138647742477761,-69,9007199253867306,-53,9007199254532647,-53
-5022749428180430,-70,5468525990228233,-70,9007199254562848,-53,6900947056933632,-72,8379345844525309,-72,9007199254717195,-53,9007199254697143,-53
6343718386561861,-71,-4787594756283835,-69,9007199254412236,-53,-8100191616324503,-71,-8451927079796429,-70,9007199254457171,-53,9007199254444618,-53
-8202361582054760,-70,-7849216430775280,-72,9007199254511161,-53,4516231078094987,-70,7089164257768201,-71,9007199254634491,-53,9007199254569570,-53
-4751204196018079,-72,-7209182463574452,-69,9007199254064707,-53,4624109731554569,-69,5259539807588188,-69,9007199254107098,-53,9007199254078448,-53
5200088337095534,-71,7399749079384711,-69,9007199254011440,-53,4671720985715640,-69,-6558048365283988,-70,9007199254319944,-53,9007199254150252,-53
-4619745436213281,-69,5718206934574056,-69,9007199254042542,-53,-4567276157087439,-70,-7349367779810617,-71,9007199254629958,-53,9007199254233480,-53
-5557934441035752,-69,-6246569499137311,-69,9007199253837423,-53,-6162859447772810,-72,-8802951710516348,-72,9007199254717672,-53,9007199254396433,-53
-5534867602145344,-70,-5410562867848374,-69,9007199254263646,-53,8837960404926777,-72,-6137226935471624,-69,9007199254238402,-53,9007199254287616,-53
7180078502597085,-70,4910049760553592,-73,9007199254573196,-53,-7209497802133023,-71,-6929815484072480,-70,9007199254543837,-53,9007199254601732,-53
-7821296702949543,-71,-7576713056316645,-75,9007199254691396,-53,-7844961650577218,-69,4971918041755277,-70,9007199253865687,-53,9007199254707900,-53
5243191563075320,-69,-5409645648084906,-72,9007199254379769,-53,-5871246438346938,-69,5665964575211537,-72,9007199254288975,-53,9007199254442295,-53
8270231457619699,-70,-4770921125849781,-70,9007199254446443,-53,5655681470450780,-71,6509707348910622,-72,9007199254706595,-53,9007199254518692,-53
4705062257100353,-69,-7178284459470159,-69,9007199253788889,-53,8082608675592900,-71,-6247143501010654,-70,9007199254562118,-53,9007199253993586,-53
-5314476308741538,-69,-7326214289348827,-71,9007199254332594,-53,-5056880595440248,-69,5398059499380833,-69,9007199254033868,-53,9007199254376340,-53
8948913695097453,-70,-6848442587401091,-70,9007199254330684,-53,5876682843610573,-70,-4765709660585224,-70,9007199254556016,-53,9007199254483922,-53
-4945451471370265,-69,7513112084440488,-72,9007199254413487,-53,-6043298491784820,-72,6208594278597954,-70,9007199254609066,-53,9007199254488484,-53
8696594545700099,-70,7460750026103190,-72,9007199254485375,-53,-8745427201447154,-73,4571669564772563,-71,9007199254720248,-53,9007199254537343,-53
6205851336377990,-69,8695150527778358,-70,9007199253998933,-53,-4786704515969799,-75,4597963051925062,-71,9007199254723842,-53,9007199254388226,-53
8493899664564036,-70,6136111329927002,-70,9007199254386215,-53,-5857135752640709,-69,4583885942750270,-71,9007199254280623,-53,9007199254475032,-53
-5091129909919587,-69,5591467238136938,-70,9007199254304968,-53,-5487369259708705,-69,6185225180649996,-69,9007199253857353,-53,9007199254312411,-53
5160564954525534,-72,-6864784156630907,-69,9007199254126534,-53,-7216013031734079,-89,-5825035204533095,-71,9007199254713583,-53,9007199254325781,-53
4601547082419375,-69,6027884314271900,-71,9007199254437970,-53,6641044195613064,-70,-5080264466476040,-74,9007199254598160,-53,9007199254480783,-53
4574968725834661,-70,-5236756714644763,-70,9007199254584752,-53,5714366448175048,-70,-5186244325399298,-72,9007199254630049,-53,9007199254609858,-53
4847931417173205,-71,6929751780366423,-69,9007199254101344,-53,-6329485436959616,-69,-5915479837513311,-70,9007199254110130,-53,9007199254105316,-53
-4882202005265977,-69,5538885196297125,-71,9007199254408138,-53,4539137996877699,-71,5295781868916360,-71,9007199254701694,-53,9007199254475426,-53
