pointA_x_significand,pointA_x_exponent,pointA_y_significand,pointA_y_exponent,pointA_z_significand,pointA_z_exponent,pointB_x_significand,pointB_x_exponent,pointB_y_significand,pointB_y_exponent,pointB_z_significand,pointB_z_exponent,constZ_significand,constZ_exponent
5239692355741082,-60,-7787009022181588,-60,9006900782878158,-53,5260890661611894,-61,-7510365771391561,-61,9007128033756932,-53,9007042488276158,-53
-7745092971561129,-61,6289088573444266,-59,9006612386948745,-53,-5417954446808034,-61,4725296444892921,-58,9005963879596725,-53,9006922156285515,-53
-5671217620896969,-60,6174546709838643,-60,9006961107478734,-53,7089970802531673,-62,8608864390911223,-62,9007172916163843,-53,9007145399515355,-53
7260760547248300,-61,-5479685100189076,-59,9006747647952408,-53,-4622264326443149,-60,-4822977391289009,-59,9006811611016783,-53,9006793741825094,-53
-4659396599336608,-59,-8917581108598147,-62,9006888184617295,-53,5021700927457330,-60,7882604346974290,-61,9007061182761978,-53,9006970116611765,-53
-5499980517867525,-62,-8345329197310051,-59,9006248939727069,-53,5348293954371743,-59,6083239064105126,-59,9006310028920559,-53,9006268741239588,-53
6025407401720898,-61,8574181818362235,-59,9006172108556702,-53,5370483020742123,-59,-7538953525403683,-60,9006615785414423,-53,9006371740954272,-53
-5350020018123447,-59,6622122796623103,-59,9006216978731605,-53,-5085596821678982,-60,-8183416140571075,-61,9007054900975888,-53,9006489343034086,-53
-6456311846574420,-59,-7256256993599043,-59,9005920656143320,-53,-6321605265161334,-62,-4514851129881923,-61,9007173526456245,-53,9006716302557406,-53
-6375543736720708,-60,-6232358691086627,-59,9006535099715902,-53,5094183913452474,-61,-7074972345533109,-59,9006498871490689,-53,9006569500989808,-53
8094296932059321,-60,5535232058915801,-63,9006975647552784,-53,-8161164520423907,-61,-7844563631736445,-60,9006934338478257,-53,9007015797701183,-53
-8420860530916737,-61,-8157527626583630,-65,9007138970497556,-53,-4554877971264538,-58,5773509412033274,-60,9005961539286647,-53,9007162504606999,-53
6011535052371723,-59,-6202381515753402,-62,9006701326006522,-53,-6757215408347293,-59,6520956586102502,-62,9006571420441983,-53,9006790786926702,-53
4722820635114871,-59,-5448990117660851,-60,9006796357448569,-53,5963129933240374,-61,6863581506797590,-62,9007159159410055,-53,9006897114288418,-53
5468728975954303,-59,-8343373599766088,-59,9005850421427875,-53,4563545874168749,-60,-7054436777439556,-60,9006960079855471,-53,9006144181485821,-53
-6106268120618765,-59,-8417730395427390,-61,9006633891336135,-53,-5857174047456701,-59,6252347353210135,-59,9006204466875345,-53,9006696777011363,-53
5141499111047049,-59,-7869393464922899,-60,9006631157557581,-53,6641816254493545,-60,-5386196384970233,-60,9006951494756575,-53,9006849004655030,-53
-5659954919602456,-59,8598583152625954,-62,9006749430606652,-53,-6766164768906991,-62,6951232332705825,-60,9007025845293286,-53,9006855425197711,-53
4951756327702218,-59,8496156962825702,-62,9006851655847664,-53,-8885358173230358,-63,4644818440194505,-61,9007176800981127,-53,9006923598332192,-53
7192313374949128,-59,5038651753671911,-59,9006154058668949,-53,-4781259276164161,-65,4592732519864504,-61,9007181312455684,-53,9006705717083595,-53
4867724030821529,-59,7033023170992446,-60,9006710529343613,-53,-6742935526451687,-59,5277126684085805,-61,9006559448602872,-53,9006837609417531,-53
-5855980939400096,-59,6431484984504586,-60,9006594337537327,-53,-6372746405397207,-59,7183200122138670,-59,9005949485974128,-53,9006605060109568,-53
5966254492524255,-62,-7936543707058930,-59,9006338019360078,-53,-7492591694910668,-79,-6048299830406308,-61,9007168268586998,-53,9006619809115987,-53
5258493832278497,-59,6888464231821203,-61,9006784301480764,-53,7453010379796813,-60,-5701402171931115,-64,9007010620763778,-53,9006844788145886,-53
5147457136235613,-60,-5892057921469195,-60,9006991855788833,-53,6362691027639268,-60,-5774650704611644,-62,9007055027595551,-53,9007026868284884,-53
5607845603530882,-61,8015991710903308,-59,9006301739736743,-53,-7320278835112243,-59,-6841466385438528,-60,9006314395269186,-53,9006307461417345,-53
-5589267981122885,-59,6341055459275797,-61,9006741804972605,-53,4824896209218894,-61,5629174059427290,-61,9007152695570892,-53,9006835989037383,-53
-7624901477775968,-60,4654872687173273,-58,9005827551337957,-53,4665798021131043,-59,-8191788196449041,-60,9006676843613355,-53,9006404967707239,-53
-5898570540637423,-59,4937151100176217,-62,9006722545522239,-53,6016176941859549,-63,5789504737823973,-60,9007083773247567,-53,9007040533423579,-53
6963956749205399,-59,-7629737780938251,-61,9006492666025939,-53,-5535490322952282,-61,-5621486376116852,-59,9006745013908440,-53,9006531450457985,-53
6314260803311852,-60,-4945358407974311,-59,9006732709892061,-53,8357830744907953,-60,7061994270296984,-59,9006286647781000,-53,9006788393190785,-53
6916739312895584,-60,5359406366155428,-62,9007031078218194,-53,5509241011450418,-60,7247323329607245,-61,9007051928552207,-53,9007035612133638,-53
-4812349841502457,-61,-5472873280367417,-59,9006773698569230,-53,-5828967641120034,-61,-5468011477382761,-59,9006765255726361,-53,9006777904288907,-53
5962220952821263,-60,-8998011894347672,-64,9007077740793382,-53,6472965661922471,-60,5269612243394503,-65,9007057201443912,-53,9007083275725703,-53
-5709715530810197,-59,5530065181457741,-60,9006653799738792,-53,-5988223739844414,-59,8571878031010323,-60,9006464297001383,-53,9006676664569939,-53
-6104024308748226,-62,5961149775769565,-61,9007161265161332,-53,5709481044188230,-61,8026657648129511,-65,9007171429798958,-53,9007166687646617,-53
5412588799653033,-59,-4902743045000668,-59,9006476428713618,-53,-6863329349596480,-60,-6995087151820103,-59,9006376476215608,-53,9006557432626379,-53
5276843337597798,-65,-6147357597203560,-59,9006686997968061,-53,-7390231966562510,-61,7024805438858069,-61,9007111193868492,-53,9006727953918721,-53
-6485492252587004,-59,-8454600677545621,-60,9006386992423977,-53,-5730025384190010,-59,6963574638776805,-63,9006751703798821,-53,9006554217897275,-53
-4962276219600030,-59,7569509668006896,-61,9006816993839329,-53,-8555144593162566,-61,7604386844041094,-62,9007125014391069,-53,9007071686906211,-53
4665968985207428,-59,5628432628273905,-60,9006796856583940,-53,8801315523248091,-62,7866938868502770,-60,9006973161278376,-53,9006946235199788,-53
6458319981687157,-61,-8703770959284323,-59,9006137182249501,-53,-5847276366124162,-63,-6574478039969021,-61,9007160832671492,-53,9006639608933799,-53
8604376747176887,-60,-7808722226237366,-60,9006741806566225,-53,-4845461420695934,-59,5766800438650860,-60,9006768375807467,-53,9006746432588602,-53
